game_play_id,player_id,position,fc_attribution,baseline_fc
2022091200_1164,47907.0,LG,0.07881846444184626,0.5768414953686473
2022091200_1164,54474.0,LT,0.04748611109395895,0.5768414953686473
2022091200_1164,54537.0,RT,0.05123377215153979,0.5768414953686473
2022091200_1299,41369.0,RT,0.015609809975010491,0.6684091341049592
2022091200_1299,44832.0,LT,0.009230949316278325,0.6684091341049592
2022091200_1299,47824.0,LG,0.024025566778618335,0.6684091341049592
2022091200_1299,52491.0,C,0.03221799554028937,0.6684091341049592
2022091200_1299,53527.0,RG,0.006168964815114308,0.6684091341049592
2022091200_1967,41369.0,RT,0.0012858391595096386,0.6388249550790374
2022091200_1967,43384.0,RG,0.0002537427533532144,0.6388249550790374
2022091200_1967,44832.0,LT,0.023428900806213182,0.6388249550790374
2022091200_1967,47824.0,LG,0.059570851233336275,0.6388249550790374
2022091200_1967,52491.0,C,0.02477557502564587,0.6388249550790374
2022091200_1988,41369.0,RT,0.025938793728492837,0.6959406282682563
2022091200_1988,43384.0,RG,0.049883208259123624,0.6959406282682563
2022091200_1988,44832.0,LT,0.03212876682789212,0.6959406282682563
2022091200_1988,47824.0,LG,0.05075493955850263,0.6959406282682563
2022091200_1988,52491.0,C,0.04666684938307564,0.6959406282682563
2022091200_2067,41369.0,RT,0.00013786852051955734,0.6530351870004413
2022091200_2067,43384.0,RG,0.0004141570507079084,0.6530351870004413
2022091200_2067,44832.0,LT,0.0009900342469929546,0.6530351870004413
2022091200_2067,47824.0,LG,0.0004541253602095008,0.6530351870004413
2022091200_2067,52491.0,C,0.001793676671656197,0.6530351870004413
2022091200_2370,41310.0,RG,0.07432991634802866,0.5704007577024647
2022091200_2370,43537.0,C,0.07910155233475907,0.5704007577024647
2022091200_2370,47907.0,LG,0.09585389481535966,0.5704007577024647
2022091200_2370,54474.0,LT,0.12305289558913879,0.5704007577024647
2022091200_2370,54537.0,RT,0.01391341006183533,0.5704007577024647
2022091200_2479,41310.0,RG,0.044844804085980794,0.6583619836334187
2022091200_2479,43537.0,C,0.09250682390094667,0.6583619836334187
2022091200_2479,47907.0,LG,0.0589533312306435,0.6583619836334187
2022091200_2479,54474.0,LT,0.04043978855695274,0.6583619836334187
2022091200_2479,54537.0,RT,0.08243938603955181,0.6583619836334187
2022091200_2667,41369.0,RT,0.06802106605676217,0.5317801306897706
2022091200_2667,43384.0,RG,0.07546822601297626,0.5317801306897706
2022091200_2667,44832.0,LT,0.11061052809033145,0.5317801306897706
2022091200_2667,47824.0,LG,0.0520805364435204,0.5317801306897706
2022091200_2667,52491.0,C,0.029609389695769095,0.5317801306897706
2022091200_2830,41310.0,RG,0.1090709174196215,0.6384720351813529
2022091200_2830,43537.0,C,0.1337989152139466,0.6384720351813529
2022091200_2830,47907.0,LG,0.07977826694353263,0.6384720351813529
2022091200_2830,54474.0,LT,0.05380697590977357,0.6384720351813529
2022091200_2830,54537.0,RT,0.047618654538580496,0.6384720351813529
2022091200_3077,41369.0,RT,0.0003116110626428803,0.5683919552185499
2022091200_3077,43384.0,RG,0.002700997897169599,0.5683919552185499
2022091200_3077,44832.0,LT,0.055088058334216816,0.5683919552185499
2022091200_3077,47824.0,LG,0.02685810974874625,0.5683919552185499
2022091200_3077,52491.0,C,0.009011935007455452,0.5683919552185499
2022091200_3173,41369.0,RT,0.008131650180857264,0.5809510665448079
2022091200_3173,43384.0,RG,0.06881611454656344,0.5809510665448079
2022091200_3173,44832.0,LT,0.0016010284794918395,0.5809510665448079
2022091200_3173,47824.0,LG,0.007139579100901239,0.5809510665448079
2022091200_3173,52491.0,C,0.0467310300628887,0.5809510665448079
2022091200_3553,41369.0,RT,0.02560386687697136,0.6773688011885568
2022091200_3553,43384.0,RG,0.05832039242939124,0.6773688011885568
2022091200_3553,44832.0,LT,0.05288329877765685,0.6773688011885568
2022091200_3553,47824.0,LG,0.13333363327972347,0.6773688011885568
2022091200_3553,52491.0,C,0.08855644956862041,0.6773688011885568
2022091113_179,41242.0,RG,0.006393449789185324,0.5657981714268258
2022091113_179,47873.0,LG,0.0005095104420155261,0.5657981714268258
2022091113_179,52554.0,C,0.01735121048147492,0.5657981714268258
2022091113_179,52938.0,RT,0.061421917171293194,0.5657981714268258
2022091113_179,54489.0,LT,0.0005060593188733753,0.5657981714268258
2022091113_200,41242.0,RG,0.05764089520533944,0.5028741573064398
2022091113_200,47873.0,LG,0.05523046801776205,0.5028741573064398
2022091113_200,52554.0,C,0.05750790230488034,0.5028741573064398
2022091113_200,52938.0,RT,0.030811245683248834,0.5028741573064398
2022091113_200,54489.0,LT,0.07166279928198349,0.5028741573064398
2022091113_444,42377.0,LT,0.0560934286679996,0.6562119394207698
2022091113_444,42474.0,RG,0.021136436609137776,0.6562119394207698
2022091113_444,52421.0,RT,0.006172487719992792,0.6562119394207698
2022091113_444,53524.0,C,0.030976128281440696,0.6562119394207698
2022091113_444,54522.0,LG,0.05028738912699615,0.6562119394207698
2022091113_489,42377.0,LT,0.1059518448370208,0.6573330180509188
2022091113_489,42474.0,RG,0.00648615758663218,0.6573330180509188
2022091113_489,52421.0,RT,0.0046269499727300545,0.6573330180509188
2022091113_489,53524.0,C,0.01692319624838101,0.6573330180509188
2022091113_489,54522.0,LG,0.10386940836499103,0.6573330180509188
2022091113_510,42377.0,LT,0.07775986953265529,0.4034133083678326
2022091113_510,42474.0,RG,0.0007606873380215928,0.4034133083678326
2022091113_510,52421.0,RT,0.0015509551450740844,0.4034133083678326
2022091113_510,53524.0,C,0.015903646254598225,0.4034133083678326
2022091113_510,54522.0,LG,0.09863406126875623,0.4034133083678326
2022091113_586,41242.0,RG,0.02828952736133572,0.7091582116146952
2022091113_586,52554.0,C,0.03131869891090733,0.7091582116146952
2022091113_586,52938.0,RT,0.075708157740499,0.7091582116146952
2022091113_586,53667.0,LG,0.0555653787479492,0.7091582116146952
2022091113_586,54489.0,LT,0.05690583159238194,0.7091582116146952
2022091113_756,42377.0,LT,0.007479515306724971,0.7250881833215244
2022091113_756,42474.0,RG,0.12053145642996743,0.7250881833215244
2022091113_756,52421.0,RT,0.0014426375966782867,0.7250881833215244
2022091113_756,53524.0,C,0.0021924623036752022,0.7250881833215244
2022091113_756,54522.0,LG,0.010655119665699098,0.7250881833215244
2022091113_803,42377.0,LT,0.03451156929201632,0.3609683317000291
2022091113_803,42474.0,RG,0.07124234569621918,0.3609683317000291
2022091113_803,52421.0,RT,0.011387595148419583,0.3609683317000291
2022091113_803,53524.0,C,0.024110872278898465,0.3609683317000291
2022091113_803,54522.0,LG,0.04925345098378203,0.3609683317000291
2022091113_902,41242.0,RG,0.12685747862446983,0.6066319172595407
2022091113_902,52554.0,C,0.09915286003799739,0.6066319172595407
2022091113_902,52938.0,RT,0.11383456417860394,0.6066319172595407
2022091113_902,53667.0,LG,0.06990527461089657,0.6066319172595407
2022091113_902,54489.0,LT,0.0277737921402762,0.6066319172595407
2022091113_1017,42377.0,LT,0.07228111181976671,0.633326915453226
2022091113_1017,42474.0,RG,0.050114331535297096,0.633326915453226
2022091113_1017,52421.0,RT,0.030261363618832804,0.633326915453226
2022091113_1017,53524.0,C,0.06760835380526331,0.633326915453226
2022091113_1017,54522.0,LG,0.06952569455067703,0.633326915453226
2022091113_1038,42377.0,LT,0.11545098559150835,0.6139552660004853
2022091113_1038,42474.0,RG,0.0654120863410812,0.6139552660004853
2022091113_1038,52421.0,RT,0.027132580089338942,0.6139552660004853
2022091113_1038,53524.0,C,0.08516089997705456,0.6139552660004853
2022091113_1038,54522.0,LG,0.11010991620580168,0.6139552660004853
2022091113_1125,42377.0,LT,0.07315091099338128,0.41737609392404407
2022091113_1125,42474.0,RG,0.0911595491566552,0.41737609392404407
2022091113_1125,52421.0,RT,0.02832870791099601,0.41737609392404407
2022091113_1125,53524.0,C,0.041268107554269184,0.41737609392404407
2022091113_1125,54522.0,LG,0.10734721355058469,0.41737609392404407
2022091113_1170,42377.0,LT,0.055916929836665075,0.6393496283562996
2022091113_1170,42474.0,RG,0.0010229537742412198,0.6393496283562996
2022091113_1170,52421.0,RT,0.0002689543177614162,0.6393496283562996
2022091113_1170,53524.0,C,0.019408890061186734,0.6393496283562996
2022091113_1170,54522.0,LG,0.005075410317402995,0.6393496283562996
2022091113_1196,42377.0,LT,0.030082110514321747,0.6495578354055928
2022091113_1196,42474.0,RG,0.07404389311682047,0.6495578354055928
2022091113_1196,52421.0,RT,0.056631617952989766,0.6495578354055928
2022091113_1196,53524.0,C,0.09427895985147794,0.6495578354055928
2022091113_1196,54522.0,LG,0.12656967942301234,0.6495578354055928
2022091113_1318,41242.0,RG,0.014124684484818295,0.645384499761612
2022091113_1318,52554.0,C,0.05354834267322639,0.645384499761612
2022091113_1318,52938.0,RT,0.0012187671152327217,0.645384499761612
2022091113_1318,53667.0,LG,0.06483224518747221,0.645384499761612
2022091113_1318,54489.0,LT,0.053956983359906285,0.645384499761612
2022091113_1415,41667.0,LT,0.0021584728044315993,0.7485685931763227
2022091113_1415,42474.0,RG,0.07455658875400584,0.7485685931763227
2022091113_1415,52421.0,RT,0.08861804397561102,0.7485685931763227
2022091113_1415,53524.0,C,0.03356702513572951,0.7485685931763227
2022091113_1415,54522.0,LG,0.007476957841451415,0.7485685931763227
2022091113_1436,41667.0,LT,0.05134443187904947,0.6420672657716825
2022091113_1436,42474.0,RG,0.12875629274937117,0.6420672657716825
2022091113_1436,52421.0,RT,0.13535935200774507,0.6420672657716825
2022091113_1436,53524.0,C,0.10730329883853007,0.6420672657716825
2022091113_1436,54522.0,LG,0.11425627127630633,0.6420672657716825
2022091113_1545,41242.0,RG,0.0386818330399622,0.6254922422518726
2022091113_1545,52554.0,C,0.051044644271962314,0.6254922422518726
2022091113_1545,52938.0,RT,0.015835237380715572,0.6254922422518726
2022091113_1545,53667.0,LG,0.02506864440418155,0.6254922422518726
2022091113_1545,54489.0,LT,0.010921520748030433,0.6254922422518726
2022091113_1984,41667.0,LT,0.027702086651296587,0.6333046011881113
2022091113_1984,42474.0,RG,0.09297235468615783,0.6333046011881113
2022091113_1984,52421.0,RT,0.00478200122997241,0.6333046011881113
2022091113_1984,53524.0,C,0.029248953500413233,0.6333046011881113
2022091113_1984,54522.0,LG,0.03662381215932142,0.6333046011881113
2022091113_2009,41667.0,LT,0.023946913489535704,0.5581948752251668
2022091113_2009,42474.0,RG,0.09827031365059924,0.5581948752251668
2022091113_2009,52421.0,RT,0.08760887038421411,0.5581948752251668
2022091113_2009,53524.0,C,0.0875423473996933,0.5581948752251668
2022091113_2009,54522.0,LG,0.07534112245611452,0.5581948752251668
2022091113_2180,41242.0,RG,0.1225200631952007,0.5998491297867695
2022091113_2180,52554.0,C,0.11524144570098449,0.5998491297867695
2022091113_2180,52938.0,RT,0.0662819934845732,0.5998491297867695
2022091113_2180,53667.0,LG,0.057353825483317245,0.5998491297867695
2022091113_2180,54489.0,LT,0.049255390928862997,0.5998491297867695
2022091113_2201,41242.0,RG,0.06929902112101471,0.785493363649307
2022091113_2201,52554.0,C,0.10311505421518508,0.785493363649307
2022091113_2201,52938.0,RT,0.07726067861084995,0.785493363649307
2022091113_2201,53667.0,LG,0.03107006399223966,0.785493363649307
2022091113_2201,54489.0,LT,0.02162909732342122,0.785493363649307
2022091113_2262,41242.0,RG,0.07072941938215349,0.5998305226180973
2022091113_2262,52554.0,C,0.06958397445701459,0.5998305226180973
2022091113_2262,52938.0,RT,0.024486311095007984,0.5998305226180973
2022091113_2262,53667.0,LG,0.08404479836751078,0.5998305226180973
2022091113_2262,54489.0,LT,0.01979934068733724,0.5998305226180973
2022091113_2356,41667.0,LT,0.0684194148044982,0.6039899960608457
2022091113_2356,42474.0,RG,0.002615771068089634,0.6039899960608457
2022091113_2356,52421.0,RT,0.003880533197313074,0.6039899960608457
2022091113_2356,53524.0,C,0.1080151221297671,0.6039899960608457
2022091113_2356,54522.0,LG,0.008679683688303408,0.6039899960608457
2022091113_2377,41667.0,LT,0.0394337979543955,0.5758123410952481
2022091113_2377,42474.0,RG,0.015193021184208066,0.5758123410952481
2022091113_2377,52421.0,RT,0.003347689861464054,0.5758123410952481
2022091113_2377,53524.0,C,0.018144786096275567,0.5758123410952481
2022091113_2377,54522.0,LG,0.028494152533374395,0.5758123410952481
2022091113_2398,41667.0,LT,0.09322390041127371,0.7521752101295137
2022091113_2398,42474.0,RG,0.031901810922242646,0.7521752101295137
2022091113_2398,52421.0,RT,0.0048527749889247795,0.7521752101295137
2022091113_2398,53524.0,C,0.07705195734937653,0.7521752101295137
2022091113_2398,54522.0,LG,0.09339849668909828,0.7521752101295137
2022091113_2494,41667.0,LT,0.05016088582682582,0.492979258422696
2022091113_2494,42474.0,RG,0.003034577856932452,0.492979258422696
2022091113_2494,52421.0,RT,0.0017247668982405262,0.492979258422696
2022091113_2494,53524.0,C,0.012777960827703883,0.492979258422696
2022091113_2494,54522.0,LG,0.04240793011406857,0.492979258422696
2022091113_2790,41242.0,RG,0.04165216739053712,0.6387687354374523
2022091113_2790,52554.0,C,0.05122296604378673,0.6387687354374523
2022091113_2790,52938.0,RT,0.04556863090535779,0.6387687354374523
2022091113_2790,53667.0,LG,0.026674982798204794,0.6387687354374523
2022091113_2790,54489.0,LT,0.04916892315270727,0.6387687354374523
2022091113_2933,41667.0,LT,0.04727885834599982,0.5150468723617143
2022091113_2933,42474.0,RG,0.03090232270239801,0.5150468723617143
2022091113_2933,52421.0,RT,0.02645159520413276,0.5150468723617143
2022091113_2933,53524.0,C,0.01747498003013276,0.5150468723617143
2022091113_2933,54522.0,LG,0.06482934304218352,0.5150468723617143
2022091113_3009,41242.0,RG,0.08381097152709172,0.6290622906378769
2022091113_3009,52554.0,C,0.03683334257692228,0.6290622906378769
2022091113_3009,52938.0,RT,0.006268623338799406,0.6290622906378769
2022091113_3009,53667.0,LG,0.008552680226535658,0.6290622906378769
2022091113_3009,54489.0,LT,0.0026959689988210744,0.6290622906378769
2022091113_3173,41667.0,LT,0.025325794070420127,0.5407584326632354
2022091113_3173,42474.0,RG,0.09117328103684813,0.5407584326632354
2022091113_3173,52421.0,RT,0.02374295267416704,0.5407584326632354
2022091113_3173,53524.0,C,0.05147199856543655,0.5407584326632354
2022091113_3173,54522.0,LG,0.03887720306391629,0.5407584326632354
2022091113_3211,41667.0,LT,0.00014720855990335568,0.5805323498661291
2022091113_3211,42474.0,RG,0.003884263264387844,0.5805323498661291
2022091113_3211,52421.0,RT,0.010426758327472307,0.5805323498661291
2022091113_3211,53524.0,C,0.00020945464430532912,0.5805323498661291
2022091113_3211,54522.0,LG,0.0013774075416294052,0.5805323498661291
2022091113_3642,41667.0,LT,0.002146506225617184,0.6301387477088656
2022091113_3642,42474.0,RG,0.026667142718808434,0.6301387477088656
2022091113_3642,52421.0,RT,0.056124272169250644,0.6301387477088656
2022091113_3642,53524.0,C,0.0015437557819081293,0.6301387477088656
2022091113_3642,54522.0,LG,0.003304129497050945,0.6301387477088656
2022091113_3684,41667.0,LT,0.09874782275759397,0.4750983150987143
2022091113_3684,42474.0,RG,0.06394507650002268,0.4750983150987143
2022091113_3684,52421.0,RT,0.03600130756187825,0.4750983150987143
2022091113_3684,53524.0,C,0.0829454116601247,0.4750983150987143
2022091113_3684,54522.0,LG,0.09620025511304647,0.4750983150987143
2022091108_62,42471.0,C,0.08266583631702473,0.6194488992284299
2022091108_62,42477.0,RG,0.09063904943858359,0.6194488992284299
2022091108_62,52412.0,LT,0.04143919354668535,0.6194488992284299
2022091108_62,52551.0,LG,0.07402645963360821,0.6194488992284299
2022091108_62,54472.0,RT,0.08026872257001538,0.6194488992284299
2022091108_150,38629.0,C,0.0005831546901963192,0.6949142143354973
2022091108_150,41237.0,LT,0.000401904995620761,0.6949142143354973
2022091108_150,47865.0,RG,0.012302816229799118,0.6949142143354973
2022091108_150,53063.0,LG,0.004428095044631486,0.6949142143354973
2022091108_150,54534.0,RT,0.08590500782899091,0.6949142143354973
2022091108_195,38629.0,C,0.07074886988393975,0.544019923777402
2022091108_195,41237.0,LT,0.06331230380155162,0.544019923777402
2022091108_195,47865.0,RG,0.10826240471429838,0.544019923777402
2022091108_195,53063.0,LG,0.05489146125493116,0.544019923777402
2022091108_195,54534.0,RT,0.07548567533671902,0.544019923777402
2022091108_494,38629.0,C,0.005964934557586288,0.6422927678130677
2022091108_494,41237.0,LT,0.09927774335975359,0.6422927678130677
2022091108_494,47865.0,RG,0.0009628224487840953,0.6422927678130677
2022091108_494,53063.0,LG,0.00958187603048255,0.6422927678130677
2022091108_494,54534.0,RT,0.0006000010130520206,0.6422927678130677
2022091108_515,38629.0,C,0.03150798142951783,0.5986451917813809
2022091108_515,41237.0,LT,0.013418749262691931,0.5986451917813809
2022091108_515,47865.0,RG,0.029659978773841744,0.5986451917813809
2022091108_515,53063.0,LG,0.055955918993204734,0.5986451917813809
2022091108_515,54534.0,RT,0.018545834892672586,0.5986451917813809
2022091108_676,38629.0,C,0.046369512612854547,0.5299915108090886
2022091108_676,41237.0,LT,0.07857023636472582,0.5299915108090886
2022091108_676,47865.0,RG,0.008875801934879246,0.5299915108090886
2022091108_676,53063.0,LG,0.05520681054074983,0.5299915108090886
2022091108_676,54534.0,RT,0.10583622871867576,0.5299915108090886
2022091108_751,38629.0,C,0.013535026133871031,0.7369167726240479
2022091108_751,41237.0,LT,0.06327166381990534,0.7369167726240479
2022091108_751,47865.0,RG,0.10629326079038015,0.7369167726240479
2022091108_751,53063.0,LG,0.02028856021874148,0.7369167726240479
2022091108_751,54534.0,RT,0.014396672131197996,0.7369167726240479
2022091108_839,38629.0,C,0.006149315922447163,0.5680296319363026
2022091108_839,41237.0,LT,0.062294187092520104,0.5680296319363026
2022091108_839,47865.0,RG,0.0004820471352996458,0.5680296319363026
2022091108_839,53063.0,LG,0.01551059351777817,0.5680296319363026
2022091108_839,54534.0,RT,0.0095891448681924,0.5680296319363026
2022091108_947,42471.0,C,0.05691747731072161,0.5824776815336162
2022091108_947,42477.0,RG,0.05625448076598649,0.5824776815336162
2022091108_947,52412.0,LT,0.0625215299608819,0.5824776815336162
2022091108_947,54472.0,RT,0.046259713809488345,0.5824776815336162
2022091108_947,54532.0,LG,0.06134407474188064,0.5824776815336162
2022091108_1196,38629.0,C,0.09150558921657148,0.6627442703157234
2022091108_1196,41237.0,LT,0.07457573518725558,0.6627442703157234
2022091108_1196,47865.0,RG,0.08256405339945583,0.6627442703157234
2022091108_1196,53063.0,LG,0.11449031281714606,0.6627442703157234
2022091108_1196,54534.0,RT,0.03736769339093482,0.6627442703157234
2022091108_1333,42471.0,C,0.015913507529121185,0.45746311111296406
2022091108_1333,42477.0,RG,0.0016061672701752072,0.45746311111296406
2022091108_1333,52412.0,LT,0.03987947775669193,0.45746311111296406
2022091108_1333,52551.0,LG,0.030784845741969546,0.45746311111296406
2022091108_1333,54472.0,RT,0.001566815256148324,0.45746311111296406
2022091108_1440,38629.0,C,0.05815838499473791,0.6147943292595939
2022091108_1440,41237.0,LT,0.02798167495452364,0.6147943292595939
2022091108_1440,47865.0,RG,0.052700085482356274,0.6147943292595939
2022091108_1440,53063.0,LG,0.043294096449190134,0.6147943292595939
2022091108_1440,54534.0,RT,0.07122862770908633,0.6147943292595939
2022091108_1509,38629.0,C,0.05300372087064509,0.809433158624633
2022091108_1509,41237.0,LT,0.030490287817167006,0.809433158624633
2022091108_1509,47865.0,RG,0.07686761150116173,0.809433158624633
2022091108_1509,53063.0,LG,0.06845632621355213,0.809433158624633
2022091108_1509,54534.0,RT,0.029317489930375418,0.809433158624633
2022091108_1552,38629.0,C,0.02774558102824043,0.7610827313832225
2022091108_1552,41237.0,LT,0.0019895925740744946,0.7610827313832225
2022091108_1552,47865.0,RG,0.008683336499043404,0.7610827313832225
2022091108_1552,53063.0,LG,0.013443832308709935,0.7610827313832225
2022091108_1552,54534.0,RT,0.008241386363825098,0.7610827313832225
2022091108_1853,38629.0,C,0.023353972127773903,0.5689591245631418
2022091108_1853,41237.0,LT,0.08868870803624179,0.5689591245631418
2022091108_1853,47865.0,RG,0.017025509521167548,0.5689591245631418
2022091108_1853,53063.0,LG,0.0842189866719319,0.5689591245631418
2022091108_1853,54534.0,RT,0.017019452675832603,0.5689591245631418
2022091108_1874,38629.0,C,0.04219379506710019,0.5931925600288583
2022091108_1874,47865.0,RG,0.00316517077350853,0.5931925600288583
2022091108_1874,47995.0,LT,0.0004190082057977662,0.5931925600288583
2022091108_1874,53063.0,LG,0.0005502828623079603,0.5931925600288583
2022091108_1874,54534.0,RT,0.08877756073637577,0.5931925600288583
2022091108_1948,42471.0,C,0.07988610040084188,0.7010462290960687
2022091108_1948,42477.0,RG,0.01961064934431689,0.7010462290960687
2022091108_1948,52412.0,LT,0.015559093788345524,0.7010462290960687
2022091108_1948,54472.0,RT,0.0010266786830073205,0.7010462290960687
2022091108_1948,54532.0,LG,0.09915624313610372,0.7010462290960687
2022091108_2027,42471.0,C,0.07757127952037324,0.6578913207497383
2022091108_2027,42477.0,RG,0.08738592247637433,0.6578913207497383
2022091108_2027,52412.0,LT,0.018452646555528696,0.6578913207497383
2022091108_2027,54472.0,RT,0.060432245326558554,0.6578913207497383
2022091108_2027,54532.0,LG,0.07110029333581969,0.6578913207497383
2022091108_2098,38629.0,C,0.0185410277924275,0.7102710410222757
2022091108_2098,41237.0,LT,0.0011740808635509747,0.7102710410222757
2022091108_2098,47865.0,RG,0.03639671645099796,0.7102710410222757
2022091108_2098,53063.0,LG,0.005463015265500193,0.7102710410222757
2022091108_2098,54534.0,RT,0.04042677324821686,0.7102710410222757
2022091108_2119,38629.0,C,0.015747156191962652,0.6228635046036792
2022091108_2119,41237.0,LT,0.010837742085118895,0.6228635046036792
2022091108_2119,47865.0,RG,0.09439456405687974,0.6228635046036792
2022091108_2119,53063.0,LG,0.016243114167055483,0.6228635046036792
2022091108_2119,54534.0,RT,0.005222743490995163,0.6228635046036792
2022091108_2377,38629.0,C,0.023004985502544595,0.7422201610557297
2022091108_2377,41237.0,LT,0.005668168788798833,0.7422201610557297
2022091108_2377,47865.0,RG,0.002563271030620151,0.7422201610557297
2022091108_2377,53063.0,LG,0.011248438732453514,0.7422201610557297
2022091108_2377,54534.0,RT,0.0009760919062453688,0.7422201610557297
2022091108_2473,38629.0,C,0.008110124210084169,0.5280065282227386
2022091108_2473,41237.0,LT,0.06264539332194557,0.5280065282227386
2022091108_2473,47865.0,RG,0.017590433212317014,0.5280065282227386
2022091108_2473,53063.0,LG,0.12233924059013046,0.5280065282227386
2022091108_2473,54534.0,RT,0.009577610623975885,0.5280065282227386
2022091108_3132,38629.0,C,0.1135083498640882,0.6597183905386635
2022091108_3132,41237.0,LT,0.06300230925165695,0.6597183905386635
2022091108_3132,47865.0,RG,0.08403097949439331,0.6597183905386635
2022091108_3132,53063.0,LG,0.08787253513890292,0.6597183905386635
2022091108_3132,54534.0,RT,0.05919241211239201,0.6597183905386635
2022091108_3177,38629.0,C,0.026894744297312645,0.6377737852921034
2022091108_3177,41237.0,LT,0.0014385655083289928,0.6377737852921034
2022091108_3177,47865.0,RG,0.062223441630159915,0.6377737852921034
2022091108_3177,53063.0,LG,0.008304104386080535,0.6377737852921034
2022091108_3177,54534.0,RT,0.03953241484976333,0.6377737852921034
2022091108_3297,42471.0,C,0.10862556641346355,0.6328230555167431
2022091108_3297,42477.0,RG,0.053733712537663125,0.6328230555167431
2022091108_3297,52412.0,LT,0.136903475847502,0.6328230555167431
2022091108_3297,54472.0,RT,0.01871731028729584,0.6328230555167431
2022091108_3297,54532.0,LG,0.14028622141940156,0.6328230555167431
2022091108_3502,42471.0,C,0.033181148407593564,0.519577563758188
